likes_log1p_thucte,views_log1p_thucte,shares_log1p_thucte,likes_log1p_predict,views_log1p_predict,shares_log1p_predict,likes_accuracy_%,views_accuracy_%,shares_accuracy_%
9.989711119284744,12.819908725726677,4.787491742782046,8.842142,12.392379,4.0932264,88.51249049667845,96.665109496444,85.49834971457705
7.669028288589683,11.969723533345908,3.9889840465642745,8.9866495,12.564942,4.096624,82.81892861687105,95.0272967882657,97.30157228678499
9.746892220313054,12.324304469354969,5.030437921392435,10.649508,13.293791,5.379211,90.73944560438281,92.1335410828542,93.06674621570292
9.898525260706313,12.249136924251182,5.673323267171493,10.684993,13.624435,5.500291,92.05469998002776,88.77228241419482,96.95006985577156
9.717218213494077,13.75022615872878,4.736198448394496,7.6836734,12.413587,4.023749,79.07276766858317,90.27914503526799,84.95735384627518
8.736328721332908,15.009433329466964,5.652489180268651,9.399163,13.426717,5.307662,92.41289395162838,89.45518801262581,93.89955187743693
6.380122536899765,9.53249633228804,3.4011973816621555,8.89658,12.320487,5.369555,60.55785463401656,70.75277458362606,42.12750999277812
10.874285408908944,13.39040533935336,4.543294782270004,9.9558115,13.185863,4.817408,91.55370790978915,98.47246746479365,93.96664060476341
7.880048200971577,10.67130147767883,3.951243718581428,10.989221,13.612969,5.7813005,60.543738579584634,72.43384111138838,53.684030738190785
10.825780236605915,13.997832948091215,7.613818684808629,10.887748,13.562683,5.9070096,99.427592962104,96.89130564540847,77.58274587466734
10.21833478806055,13.10481225357091,3.737669618283368,10.350579,13.20882,4.940886,98.7058118914468,99.20633666904823,67.80837994638905
11.545402335602985,14.45736497045232,7.978310969867722,10.316836,13.534282,6.3578477,89.35882923111556,93.61513497316389,79.68914366204112
12.890433842121956,15.424948670398354,7.8713112033234065,11.068584,14.368981,5.680347,85.86665567430289,93.15415998086479,72.16519356255985
9.23024103368252,12.751012698311856,4.852030263919617,10.22764,13.383775,6.3926783,89.19422456406758,95.0375544747346,68.24735393057867
11.247670025080003,14.346139397261563,7.377133712833954,8.446406,12.357353,4.038835,75.09472046750268,86.1371332611478,54.748025532588635
11.78296023574194,14.220976332738882,7.630946580890459,10.271038,12.933685,5.575865,87.16857096966332,90.94794197047523,73.06911053254244
9.186662244621605,12.100717685412471,4.634728988229636,9.91037,12.739231,5.491509,92.12219183470069,94.72334252557265,81.51391430501933
9.546884034617923,12.948250437540263,4.276666119016055,8.979016,12.662073,4.240794,94.0518002675777,97.78983806696705,99.16121726143592
13.997832948091215,16.372737946851277,8.288534459413917,12.068878,15.051639,6.7330294,86.21961855512693,91.93110310609414,81.23305028782669
9.035391569511642,11.837910547573127,3.5263605246161616,9.515903,12.500634,4.683028,94.68189176205541,94.40168395272131,67.19939188180112
9.60918360377546,13.697853639354802,4.912654885736052,8.482468,12.607721,4.3166766,88.27459231848184,92.04158301496643,87.86850933091635
11.963370312187113,14.80876270134486,5.666426688112432,9.930666,13.157673,4.486821,83.00893235522636,88.85058898867467,79.18255051343841
9.38437770918244,14.220976332738882,5.337538079701318,9.942363,13.859232,5.7583566,94.05410679910148,97.45626196526639,92.11586905400138
8.126222529458525,11.217224661591072,4.465908118654584,9.639752,12.627451,4.2346997,81.37474265496377,87.42802855477387,94.82281349264521
13.234979308762574,16.077273760604726,9.055322649709574,10.398445,13.190523,5.282654,78.56789864801648,82.04452660316498,58.337554750334355
12.347576548072231,15.46416937585933,9.220389707829185,11.138727,14.025388,7.140333,90.20982493807166,90.69603043711925,77.4406874537657
5.971261839790462,10.1145990076265,2.302585092994046,9.4992895,12.606602,3.920542,40.91654716371277,75.36231831254608,29.733024258123223
8.565983355585669,10.84546552414626,3.6635616461296463,9.516023,12.372083,4.6786776,88.90916212223578,85.92391278437053,72.29155639180539
8.889997357284841,12.497999446362185,4.867534450455582,10.248478,13.6202135,5.953438,84.71899907379637,91.02085044042455,77.69089534397517
8.312626025674962,11.398647529267592,3.1354942159291497,10.143169,12.620472,5.5440655,77.97875939868744,89.2809702033429,23.183680349383806
10.628641991731053,13.557776855875469,4.718498871295094,10.715818,13.6626,4.9555974,99.1797972545492,99.22684442414511,94.9751279837625
8.446770727119691,11.863589378812122,4.709530201312334,9.211811,12.9836035,4.8109818,90.94280686348152,90.55923074456535,97.84582442750495
7.822845290279774,10.949068194652432,3.295836866004329,10.2405615,12.83318,5.8417077,69.09415813176221,82.79203125413864,22.754949836654234
8.907476977528738,12.21305322449757,3.58351893845611,10.187903,13.054481,6.1452255,85.62526257505591,93.11042609322301,28.514216599901772
11.44999631476691,13.997832948091215,6.966024187106113,10.785409,13.67713,5.867413,94.19574187796067,97.70890820174027,84.22900762871629
7.923710333969238,11.456365695436428,1.9459101490553128,8.499383,12.402065,4.219156,92.7348096474436,91.74520430995062,-16.821716586961543
8.871785969150645,12.957962678488537,6.133398042996649,9.987076,13.583823,5.8982716,87.42880136658447,95.170070009609,96.16645649476183
11.556951919719207,13.713811110189242,5.53338948872752,10.211345,13.254064,5.7817826,88.35672926448589,96.64755843409972,95.51101293548534
9.173468897200278,12.820720302095918,5.19295685089021,10.281544,13.546664,6.2530994,87.92087435073381,94.337728935858,79.58499134348915
11.769898298682092,15.319588176962746,7.77485576666552,10.351594,13.510896,5.5804796,87.949731667703,88.19359615281515,71.77598902623197
13.15695995416078,15.483217567201578,6.842683282238422,12.693073,15.446999,7.2758994,96.47421073658433,99.76607594091492,93.6689145158321
11.549267037372664,14.403297778421797,7.827240901752812,10.544385,13.469543,5.5761395,91.29917008792793,93.51707965942741,71.24016649116467
10.85516473308054,14.077875591662238,5.099866427824199,10.629637,13.627294,5.041357,97.92239017923986,96.79936079845639,98.85272706164017
9.433563920090563,11.876185678347824,4.663439094112067,9.464023,12.560044,4.517388,99.67712397370687,94.24176559032574,96.86816479875141
10.947309210188068,13.192823704984052,6.238324625039508,9.468925,12.483941,4.2912345,86.49546015619987,94.62675585871574,68.78825247457267
8.098946748943339,11.842236406331557,3.58351893845611,10.178333,13.425663,6.2965126,74.32522279765996,86.62899022006843,24.292470281390592
4.158883083359672,8.608677881538416,1.9459101490553128,8.16617,11.777321,3.8241162,3.6451144079199054,63.19245505662087,3.4793008368093297
9.758519582283522,13.432199721632315,4.189654742026425,10.9460335,13.653155,6.01843,87.83100361190444,98.3550303763344,56.35021013471975
8.026823576217629,11.184435286790633,2.8903717578961645,8.994274,12.275603,3.9781606,87.9472800915534,90.24387034658201,62.36508819781266
9.923339198238727,13.214397287000928,5.393627546352361,10.157269,13.468147,6.1999917,97.64263499152871,98.07974601247444,85.04968780748645
8.854664928370534,11.736077016252436,3.258096538021482,9.508824,12.500634,4.842022,92.61226228918915,93.48541104400392,51.384945607564866
10.003378135350925,12.807655372286902,4.663439094112067,10.636731,13.489125,5.9694524,93.66860870552335,94.67919880981748,71.99463184432057
5.958424693029782,11.25416768929685,0.0,7.652591,12.22411,3.2417521,71.56687173646456,91.38148651113661,-324175114.76745605
12.827726509666084,15.404745967162468,7.027314514039777,11.832362,14.70907,6.4086776,92.24052419633165,95.48401665982075,91.1966806831913
12.615865044064096,15.096444681204078,8.318498320504338,10.491048,13.504036,5.4071927,83.15757835510493,89.45176321230332,65.00202919718734
11.636920278634465,14.557448378884017,7.20414929203594,11.666857,14.622595,6.6947,99.74274562001108,99.55248713377199,92.92838741768693
8.422003004412488,12.092349482427034,2.3978952727983707,10.041041,13.35879,5.877838,80.77608890728486,89.52692429988532,-45.124889374594005
10.069044362997351,13.164466470966667,4.997212273764115,9.650683,12.609493,5.084623,95.84507779586664,95.78430909771096,98.25081302530145
9.10642325855641,12.004574385508691,2.772588722239781,9.46695,12.483941,4.2912345,96.04095759913443,96.00679976412982,45.2264319322115
8.112827478751374,12.215532757235666,1.6094379124341005,9.748923,12.862867,4.5116916,79.83322303807684,94.70072561732867,-80.32715865743077
9.6678285081515,13.762638122652907,6.877296071497429,10.070013,13.7273035,5.819943,95.83997029142537,99.74325694395102,84.62545294978389
9.883335864325277,13.49599513845402,4.820281565605037,9.803032,12.62508,4.8245816,99.18748139250815,93.5468631925485,99.91079240053033
12.354927900740968,14.648420115681892,6.152732694704104,10.687622,13.758254,4.670369,86.50493273758016,93.92312578801295,75.9072330945624
10.638280388314705,13.47104788264593,5.332718793265369,10.689178,13.79389,5.408532,99.52155727594774,97.60343724143672,98.5783358861987
8.824677891164198,12.754196944209095,2.5649493574615367,10.536086,13.679081,5.2541213,80.60656476756094,92.74839472080126,-4.843081531957267
8.279697133877628,11.990407312509369,4.174387269895637,10.0232935,13.371964,5.6652975,78.94130264540223,88.4778130872989,64.28433343748236
11.12580604097884,14.285514812209817,7.097548850614793,10.41836,13.548873,6.4086776,93.64139297500397,94.84343494651422,90.2942369662914
9.000853147109458,12.406565597924237,2.772588722239781,10.184873,13.223699,4.674901,86.84547497001348,93.41370493184422,31.3885874559343
9.841665338892785,12.890938127295817,7.379008127628304,9.880384,13.001952,4.210923,99.60657973051946,99.13882106225613,57.066249583312114
11.514933447623022,14.731801689838347,7.80057265467065,10.096954,12.688313,6.078786,87.68573775636884,86.1287220508112,77.92743129777212
8.087640287778983,11.470028402317832,3.80666248977032,10.565526,13.469543,5.85447,69.36206813535908,82.56747948148619,46.20465323925259
8.13739583005665,11.25416768929685,2.3978952727983707,10.030453,13.091665,4.7891536,76.73633017552675,83.67273680847126,0.27678313456030423
8.169336395928386,11.687727151613768,3.4011973816621555,9.938275,13.096944,4.601946,78.34660178551964,87.94276521524289,64.6963007237693
8.846065190692881,12.074830060158243,3.4339872044851463,9.593989,13.041016,5.5286474,91.54512016995486,91.99835061836808,39.0020960017109
11.16479958768697,14.285514812209817,5.068904202220232,9.478934,12.564354,4.19131,84.90017410145622,87.95170568254461,82.68670627190401
10.664316745782925,13.375766068190975,4.787491742782046,9.480811,12.522319,4.739423,88.90218984567072,93.6194515976643,98.99594720559509
10.5815464756746,13.289911340089663,6.306275286948016,9.483468,12.85255,5.3256526,89.62270380351472,96.70906918804748,84.45004946671332
7.033506484287697,12.477247978276214,2.639057329615259,8.279827,12.247589,3.8339434,82.28023765363112,98.15937883619897,54.72299809556108
11.363276304750231,13.479899350551,6.0112671744041615,11.263253,13.997923,5.4792805,99.11976889329603,96.15706665668321,91.15017371266427
9.841665338892785,13.004257539652954,3.828641396489095,11.182977,14.073102,5.6962314,86.37109332986726,91.78081136532876,51.220556450458844
8.279950715722526,11.000448478455008,4.343805421853684,10.449768,13.587902,5.7746286,73.7943204593775,76.47865361394618,67.06060519725318
11.974777207691876,14.45736497045232,6.300785794663244,11.228723,14.277622,5.685604,93.76978274897678,98.75673922655143,90.23642892724082
11.049317340813348,14.077875591662238,6.375024819828097,10.329344,12.865344,4.5124235,93.48399975464925,91.38697073844021,70.78283838652573
9.401043372798052,12.40123227382928,4.204692619390966,10.022213,13.403749,4.821244,93.39254607443851,91.9159872988691,85.33659414874636
7.016609683894219,9.210440366976515,4.174387269895637,7.173882,10.967757,3.3772259,97.7585710080802,80.92038178368907,80.90351128200248
11.54346436927906,17.73550175288287,7.207118856207756,10.729215,13.363665,5.113452,92.94622762320712,75.34979733461986,70.95001566816444
10.491301994830229,12.854486546624395,6.366470447731438,10.711681,13.534335,6.1195736,97.89940875550847,94.71119606898878,96.12191941172418
10.385944565501662,13.049149466996727,3.4657359027997265,9.55313,12.618848,4.891856,91.98133197796318,96.70245466112438,58.850866576686045
11.008760940077243,13.538703800976718,6.62273632394984,10.442346,13.138244,4.9291434,94.85486764624386,97.04210881904444,74.42759590136784
11.829202282877098,14.285514812209817,5.780743515792329,10.099429,13.489493,4.9937105,85.37709381445978,94.42777209909646,86.38526349147052
11.544433821905134,14.403297778421797,8.236685322712457,10.102323,13.4309025,6.128721,87.50816830238477,93.24880098778848,74.40761662076393
9.642187721358466,12.852130839097908,5.068904202220232,10.936025,13.653155,5.8630815,86.58150015469967,93.76737991719996,84.33236807547827
9.030854790001436,12.4634282336479,3.9889840465642745,9.478934,12.483941,4.2912345,95.03834898862996,99.83541571264674,92.4228715090583
10.594156665220533,13.606764119067094,5.017279836814924,10.74524,13.447063,5.3536024,98.57389737531186,98.8263140918392,93.29671488362959
9.862717639992916,12.513928599884023,5.568344503761097,10.185344,12.792704,5.8471313,96.7288316044915,97.77228209006563,94.99336385635951
7.564238475170491,11.097425172408933,2.5649493574615367,9.47928,12.956001,5.3056827,74.68295053206789,83.2521861562063,-6.853310523060969
8.424858580213442,11.946012225174645,4.6443908991413725,10.355993,13.468147,6.327215,77.07813523189542,87.25821618154978,63.766523272795865
10.373522431293592,13.324489195480057,3.970291913552122,10.97083,14.294181,5.525461,94.2419989319288,92.72248518986352,60.82985036846017
12.055836792757995,15.009433329466964,6.304448802421981,12.563538,15.047068,6.804363,95.78875515963162,99.7492622678095,92.0704571146453
9.908524844053396,13.130928591009509,3.5263605246161616,10.810024,13.752382,5.654717,90.90177971383653,95.26725255471749,39.6443889085367
11.110969193687714,14.603968372873895,7.958227192322312,9.799152,13.910895,6.037516,88.19349782586568,95.2542144191025,75.86508868357808
8.795582216956426,12.382967001677176,5.093750200806762,10.295191,13.568496,6.19427,82.95043401095377,90.42613334437942,78.39470155032137
13.505856867656044,16.118095750958314,10.34177474101152,10.70567,13.575975,5.925474,79.26687259946112,84.22815962787446,57.296492287459664
12.112316757188816,15.096444681204078,7.329749689041512,10.761641,13.993404,5.6480937,88.84873773069782,92.6933770429425,77.05711572733827
10.085850775128716,12.639804459346648,6.60934924316738,10.019337,13.235543,5.171076,99.34052093202406,95.2868037349231,78.23880431600148
9.278092474027002,12.26198500558968,4.962844630259907,10.378872,13.358297,6.076727,88.13571381424448,91.05925882364869,77.55556810300735
10.916923143796645,13.670139061418306,6.70073110954781,10.445309,13.4529705,5.1285787,95.6799690509693,98.41136541711938,76.53759834601705
9.561067663645012,12.940843898859598,4.897839799950911,9.449605,12.729919,5.028797,98.83420262811555,98.37008724535781,97.32622227234536
10.39821428171237,12.734642898012304,6.9726062513017535,10.037263,13.263829,6.0929227,96.52871776472,95.8445137607078,87.38371948642586
8.054840221101024,10.640675541671662,3.6375861597263857,9.41397,12.241122,4.5654073,83.12654583849084,84.95916262224945,74.49349443046682
11.41422052949775,14.077875591662238,7.742835955430749,10.306249,13.610825,4.6264887,90.29305714062153,96.682375805495,59.751862395624386
12.804362293825438,15.039286283703994,7.1929342212158,9.762175,13.096198,4.9015746,76.24100585650244,87.07991745699238,68.14429912630732
9.239996256883693,12.562000810699038,3.713572066704308,9.954919,13.438437,5.759586,92.26273924112407,93.02311260474104,44.90442749094594
9.129347212766652,11.95697646939348,3.4011973816621555,9.480811,12.500634,4.736004,96.15017483592425,95.45321741312662,60.754806490590965
11.350418300109132,14.285514812209817,6.815639990074331,10.607005,13.513585,5.800128,93.45034551917568,94.59641649797008,85.10026925629923
4.976733742420574,10.413342705547674,2.4849066497880004,8.586541,12.563774,3.965478,27.466333940019467,79.34926887412041,40.41742800443934
9.06496771896043,11.840075816082267,3.091042453358316,10.958104,13.60225,5.8359632,79.11590561226365,85.1168665600408,11.197570487394614
10.413342705547674,13.094377397628808,5.8664680569332965,9.545969,12.693037,4.236999,91.67055458871847,96.93501758533071,72.22401952524204
9.34145634983372,12.75275081654168,6.665683717782408,11.232687,14.265216,5.651138,79.75443468555196,88.14008774314986,84.77956752960023
12.451764072104638,14.845130332288226,7.774015077250727,10.632794,13.211857,5.9067707,85.39187153415764,88.99791747402288,75.98095253843631
8.348537825386098,12.02035131605286,1.3862943611198906,8.34752,12.200061,3.4088416,99.9878068371416,98.50495610616198,-45.895944292889425
9.38437770918244,12.315379862705514,2.5649493574615367,9.935643,13.028937,4.589052,94.12571079290517,94.2059645335175,21.086050413913526
10.102379394048045,12.814481318719762,5.402677381872279,10.757061,13.53128,5.8665295,93.51953054766146,94.40634211127276,91.41440345104127
11.088292827848267,13.997832948091215,4.74493212836325,9.568041,12.574521,4.9925094,86.28957582855467,89.83191263525543,94.78228075721837
9.758519582283522,12.764547783171324,5.204006687076795,8.889398,12.600372,4.404396,91.09371094867076,98.71381680332894,84.63471171292734
8.639587799629844,12.275136847806356,5.19295685089021,8.404941,12.367271,3.5186229,97.28404641623848,99.249421194437,67.75759892190203
9.60918360377546,12.657469869221128,3.610917912644224,10.7121,13.455119,6.6187944,88.52226712805339,93.69819346191689,16.700501054140688
10.404293143019792,13.66119436444038,5.645446897643238,9.956956,13.164443,4.6060996,95.70045531069157,96.36377804797829,81.58963655265585
6.889591308354466,12.067965083912192,4.406719247264253,4.753777,7.7414412,2.0937786,68.99940525304592,64.14868783609202,47.513319836051195
10.781058245898532,13.910821646859096,4.934473933130692,10.951347,14.008197,5.9303675,98.42047875735695,99.30000408054688,79.81763506803941
11.632493573102964,14.45736497045232,7.254884810077338,11.305712,14.537559,7.3814497,97.19078437625154,99.44530981050416,98.25545280679421
3.218875824868201,6.363028103540465,0.6931471805599453,6.252782,10.023068,3.5387816,5.746409362126258,42.47958259900509,-310.5382727020665
9.119977931895791,12.189440088248316,3.555348061489413,9.011704,12.415773,3.8492246,98.8127878398492,98.1432018055241,91.73424090014957
11.797359769127503,14.285514812209817,5.720311776607412,10.505086,13.536301,4.97901,89.04607599252962,94.75542769806394,87.04088692322983
11.342149006315791,13.997832948091215,5.017279836814924,11.715883,14.52582,6.524614,96.70490796337643,96.22808164442935,69.95714671136919
7.791935956938058,12.971310228604022,4.248495242049359,9.545713,12.731452,4.770802,77.49240397461213,98.15085572577797,87.70607593465715
11.225256725762891,14.346139397261563,7.080867896690782,10.572893,13.476498,5.3610234,94.18843061677629,93.93814793629373,75.711388833583
10.090008612393838,12.655238799709434,4.634728988229636,10.530873,13.468443,4.993051,95.63068077355598,93.57417011222772,92.26875908442834
11.501874628783144,16.108045416114916,6.721425700790643,10.590059,13.468443,4.935296,92.07246316086734,83.61314218419032,73.42632766251131
8.789203094473724,12.249615734512616,3.1780538303479458,10.118455,13.500441,4.4739633,84.87630989516494,89.7888644825206,59.22317558224595
9.0641578617981,12.34148164933907,4.812184355372417,10.620382,13.322848,5.7820563,82.83100900392807,92.04822647270386,79.84549417398524
9.314790473332646,12.162648309521318,4.189654742026425,10.185721,13.638958,4.948133,90.65002131222761,87.861939026734,81.8964020553758
12.42440865913169,15.068273812173889,8.51959031601596,11.044943,14.037498,6.0206876,88.89713111389935,93.15930045537124,70.6687452891997
7.259819610363186,11.203692838488005,4.262679877041316,9.951669,13.203751,5.055181,62.921267008988444,82.1482273684551,81.40838223189562
9.134862230800223,12.617191739692538,4.262679877041316,10.15153,13.492352,5.51627,88.87046121418274,93.06375134542253,70.5914983110616
7.892078421248119,11.227919807721856,3.49650756146648,10.14742,13.364546,5.9611464,71.42271797269346,80.97041971254316,29.51141246280868
12.087857641588924,14.77102238760702,8.544224530467268,10.87293,13.583639,5.7337794,89.94918616223758,91.96140110310995,67.10707811977215
8.187021067343505,10.635879484421974,3.80666248977032,9.520154,12.625089,4.79098,83.7165078601944,81.29718176853186,74.14224730750415
9.094817280720644,13.461405167037618,3.5263605246161616,10.48089,13.559368,5.21681,84.75974887076148,99.27226790003185,52.062482266804786
6.54534966033442,9.55400099583723,1.6094379124341005,7.876614,11.446869,3.7928338,79.66091190645298,80.18769412446277,-35.66201440774924
11.464795582766676,14.151983508870948,5.3612921657094255,10.8563,13.646642,5.833967,94.69248950519946,96.42918056474574,91.18356119116046
10.077482875583607,12.874160958936733,5.655991810819852,10.025607,13.259762,4.6426835,99.48523091376845,97.00484674227773,82.08433925117357
12.22979405494807,14.978661680269909,5.680172609017068,11.353402,14.216823,5.5662227,92.83396013658022,94.91383761563378,97.99390002440974
12.218993806618696,15.068273812173889,6.3080984415095305,10.75587,13.767392,5.3839984,88.02582303946596,91.36675063194971,85.35057662676644
12.553912171868914,15.096444681204078,5.891644211825771,12.547459,15.447905,7.2168007,99.94859352926066,97.67190280221739,77.50786656105902
10.098272780745283,12.793862088206213,4.290459441148391,10.308472,13.492352,5.5253725,97.91846681599837,94.54043322524089,71.21723020625831
12.145797025305598,15.009433329466964,6.212606095751519,11.576469,14.167287,5.715751,95.31255460030583,94.38921884579169,92.00247179715399
7.88193748927207,11.160541302448651,3.218875824868201,10.227999,13.104109,5.1902666,70.23496764035987,82.58536521387427,38.75530180154081
12.632323557588636,15.319588176962746,6.186208623900494,10.663993,13.548134,5.490797,84.41830066463667,88.43667136216519,88.7586788074511
9.77571099759397,12.90966755797136,4.770684624465665,10.082082,13.348837,4.5471334,96.8659998518757,96.59813594067978,95.31406503839148
8.906664409770052,11.82847315946983,3.58351893845611,10.376936,13.388063,5.7992396,83.49245596949339,86.81494855430516,38.16913667641953
11.063524143191238,14.45736497045232,3.784189633918261,10.77164,13.821151,5.128025,97.36174192327951,95.59937656669469,64.48815860155685
11.58989576532275,14.346139397261563,6.535241271013659,11.435743,14.697349,6.4830847,98.66994115792829,97.55189052832566,99.20191787570123
11.6776005682537,14.77102238760702,6.940222469119639,10.684993,13.504078,5.102629,91.49989955359494,91.42277059106591,73.52255936213763
11.106474871430772,15.1764873675101,7.354362330421477,9.864991,13.556595,5.937188,88.82198269250193,89.32630140525691,80.73015554236741
9.680406499268877,12.581081982573842,3.912023005428146,10.370482,13.331124,5.465587,92.87141562137472,94.03833212286395,60.28744893509477
9.70509758756311,12.780157535035352,4.04305126783455,10.168816,13.412889,4.815752,95.22191280359607,95.04911429967439,80.88817800229745
10.16972890675306,14.508658238524095,4.262679877041316,9.560201,12.7174425,4.234123,94.00644578514608,87.65416004316812,99.3300776064688
7.979338895262328,11.527823929632197,3.367295829986474,8.644838,12.938316,4.2749686,91.65971709432355,87.76445212736998,73.04445941323303
9.568084743872936,13.394374804154086,3.58351893845611,11.41766,14.147703,6.4689026,80.66932865709668,94.37578552461704,19.481836178668914
9.268703615273097,13.791218889984869,5.849324779946859,9.951979,13.240245,5.877655,92.62814848159917,96.00489246844234,99.51566633046023
11.484536278461452,14.220976332738882,4.04305126783455,10.893966,13.501327,5.1234956,94.85768913074305,94.93951923604558,73.27651223403846
8.335431477880796,11.06977406588073,3.7612001156935615,10.349515,13.454071,5.5906115,75.8370818750472,78.46119564092977,51.36096762046909
12.305469916333228,15.123843647884687,7.773594467360194,10.498305,13.568192,6.392787,85.314135844623,89.71391032740571,82.23720707990825
9.05998249038762,12.737291898386962,2.9444389791664403,9.478934,12.435738,4.1237617,95.37579903623678,97.63250861384539,59.94745745868478
9.472781556562168,12.748109104238171,3.7612001156935615,10.307734,13.4739895,5.450916,91.18577817699143,94.30597607440588,55.075091838316034
10.76004951120163,13.608610612056198,5.123963979403259,10.726703,13.48282,5.393459,99.69008673201361,99.07565100911319,94.74050042289079
8.9142228207033,13.524490922038726,4.663439094112067,10.423357,13.7988,5.166704,83.0704906132767,97.97175695567884,89.20828441010869
9.06357899058078,12.58895466443808,4.844187086458591,9.075561,12.469583,4.741657,99.86780521033849,99.05177109663389,97.88343628382388
10.69650269224425,13.586350191868982,6.987490247000991,10.262855,12.949536,4.694954,95.94588877682575,95.31284076055442,67.19084753602469
8.554874258383926,11.780667550692456,3.555348061489413,10.713536,13.49523,5.1124215,74.76687629847096,85.44596761601936,56.20475339727907
9.097843340749035,12.57141343235417,2.302585092994046,10.891679,13.661858,5.9278736,80.28284943821745,91.32600181758482,-57.444279887272074
14.151983508870948,17.229953199271186,10.65728288404746,10.744824,13.768611,5.3204923,75.92451194385323,79.91090164346511,49.923534220647504
12.244817283839346,14.603968372873895,5.645446897643238,11.370487,14.260479,5.6132402,92.85959071142273,97.64797217636244,99.4295109630331
10.39209824173096,13.277144144399257,6.102558594613569,10.1039915,13.135259,5.6427903,97.22763655091194,98.93135550661678,92.46597521433085
11.294781892900652,13.791731053363886,5.19295685089021,10.371735,14.0531845,5.2244797,91.82766623992794,98.10427382246779,99.39296964508083
11.942113610091182,15.009433329466964,6.870053411798126,9.969159,13.17658,4.601946,83.47901763267198,87.78866023681584,66.9855909587566
10.957817003758691,13.815511557963774,3.713572066704308,10.88405,13.607452,5.9173584,99.32681268111438,98.49401765173353,40.6558889352862
11.128747176317605,14.346139397261563,6.862757913051401,9.992041,12.789733,6.021978,89.7858534824002,89.15104321017387,87.74865699409725
12.799402253235032,15.319588176962746,7.562161631225652,9.958563,13.076193,4.59855,77.80490568170976,85.3560337574782,60.80999146918728
10.232827270254802,13.18082283341064,3.6375861597263857,10.636687,13.419983,5.085694,96.05329008467959,98.18554516839882,60.19042263469858
