likes_log1p_thucte,likes_log1p_predict,likes_log1p_error_%,views_log1p_thucte,views_log1p_predict,views_log1p_error_%,shares_log1p_thucte,shares_log1p_predict,shares_log1p_error_%
13.234979308762574,10.781870644407354,17.232962627807748,16.077273760604726,13.636532520099584,14.292335385145883,9.055322649709574,5.466464415298065,35.69112955828588
12.347576548072231,10.352460567043288,14.947402428024247,15.46416937585933,13.019300437890458,14.849634270366979,9.220389707829185,6.524668893016354,26.375910233127524
5.971261839790462,9.538827729693093,51.17532481049173,10.1145990076265,12.609974686628727,22.451333397542953,2.302585092994046,4.092537305061587,54.198519089323824
8.565983355585669,9.083995191113065,5.41514464610608,10.84546552414626,12.030863667915831,10.007189175918917,3.6635616461296463,4.601203858758354,20.105710694461816
8.889997357284841,10.636326033560499,17.657524195285404,12.497999446362185,13.763394598466325,9.374686649918143,4.867534450455582,6.873018080577465,34.17932433215058
8.312626025674962,9.74519355316956,15.38306728461984,11.398647529267592,12.148153186798366,6.045059799962298,3.1354942159291497,5.361676058254634,53.831095537521215
10.628641991731053,11.127532844277775,4.290190143453345,13.557776855875469,13.993166285314826,2.9907686712730177,4.718498871295094,4.9943048274132575,4.823048186694848
8.446770727119691,9.299387063221245,9.025479295838851,11.863589378812122,12.656542484540449,6.164322277220815,4.709530201312334,3.632817319534106,18.858169478300436
7.822845290279774,10.085321618634842,25.643386616420255,10.949068194652432,12.572960217933039,13.590114281943325,3.295836866004329,5.845820904304322,59.35942443437801
8.907476977528738,10.87372322626998,19.846084459251415,12.21305322449757,13.614983379421501,10.61019077955951,3.58351893845611,6.932943461359349,73.07539399044008
11.44999631476691,11.699229630031216,2.001874610747399,13.997832948091215,13.857646035216996,0.934714457478075,6.966024187106113,6.087991388603752,11.02222109648566
7.923710333969238,9.391175328786337,16.44456106145677,11.456365695436428,13.148186152644218,13.58197485987115,1.9459101490553128,4.263084332433728,78.65732714629742
8.871785969150645,10.320673493454258,14.677055690139454,12.957962678488537,14.197314768864963,8.87917612995532,6.133398042996649,6.350404339198695,3.042116742876792
11.556951919719207,9.41951885025608,17.021910119019733,13.713811110189242,12.427521660282293,8.742054932431476,5.53338948872752,4.32129524445297,18.55230346156241
9.173468897200278,10.289153436020255,10.966608834151069,12.820720302095918,13.47422170477584,4.728417827693235,5.19295685089021,7.235646392618815,32.98407515038599
11.769898298682092,10.194686848680806,12.335348435498927,15.319588176962746,12.889414205984032,14.891147648010051,7.77485576666552,5.095038986144642,30.539724546825443
13.15695995416078,13.153163268172968,0.026818511884650342,15.483217567201578,15.565271155463247,0.4978007960347479,6.842683282238422,7.737628375171539,11.41121043304054
11.549267037372664,9.978780254583864,12.514569800066983,14.403297778421797,13.021084945323755,8.973486411684895,7.827240901752812,4.383325460910862,39.01463072292608
10.85516473308054,10.016954455875082,7.070422858541346,14.077875591662238,13.086398977710349,6.575704965361005,5.099866427824199,4.52725607805815,9.387260467772197
9.433563920090563,8.456629713216815,9.36337970760492,11.876185678347824,12.050807196776516,1.3561587475577492,4.663439094112067,3.4296063718218353,21.785927274700853
10.947309210188068,9.3925003970466,13.013882756257827,13.192823704984052,12.801669738103447,2.75599820734224,6.238324625039508,4.298474041044442,26.799717952474083
8.098946748943339,10.318512072028561,24.393651093111192,11.842236406331557,13.524539464850454,13.099767091107886,3.58351893845611,6.550168207239572,64.72427208477367
4.158883083359672,6.120899112379008,38.03179869200663,8.608677881538416,10.62223780177768,20.955639735910058,1.9459101490553128,2.625438722689488,23.066846551721376
9.758519582283522,12.08445501257404,21.619474803212952,13.432199721632315,14.566499874866645,7.859509812174618,4.189654742026425,6.7808973676900095,49.93092516693647
8.026823576217629,9.141073747849333,12.343768128662063,11.184435286790633,12.38618467513708,9.862987984755323,2.8903717578961645,5.06876809198397,55.99455449640214
9.923339198238727,9.060276842080263,7.901085377790186,13.214397287000928,12.58572471301307,4.422787412610026,5.393627546352361,5.359154500290121,0.539178202238379
8.854664928370534,9.666702294791854,8.24013167696398,11.736077016252436,12.611410832108266,6.872868425173795,3.258096538021482,5.633670144845222,55.789566666977144
10.003378135350925,9.70862476393625,2.678753449976521,12.807655372286902,12.56921912524559,1.7268409488251935,4.663439094112067,4.927048360460247,4.654579346006179
5.958424693029782,7.622507643293918,23.9146505663996,11.25416768929685,11.54908934144543,2.406704882994005,0.0,3.194182041694205,319.4182041694205
12.827726509666084,12.232382327176376,4.305437933513803,15.404745967162468,15.5809229190765,1.073938921496785,7.027314514039777,8.182518008347186,14.390908594486461
12.615865044064096,10.496817296454726,15.563078370354292,15.096444681204078,13.395603424123417,10.56656479593127,8.318498320504338,5.978057700982126,25.116070626662317
11.636920278634465,11.535287367997608,0.8042537928223706,14.557448378884017,14.787384810915935,1.4779829341681043,7.20414929203594,5.892178124734487,15.9915564746613
8.422003004412488,10.198933423400975,18.85937011648499,12.092349482427034,13.686698160761692,12.177712491364847,2.3978952727983707,5.804594912084388,100.25911235576122
10.069044362997351,10.675203661325058,5.4761664914275165,13.164466470966667,13.283452761508784,0.8400336912513151,4.997212273764115,5.601960646055104,10.08382469529334
9.10642325855641,9.17579659456113,0.6864281678088846,12.004574385508691,11.931872096796114,0.5590516579580712,2.772588722239781,4.506955126469679,45.972846019647925
8.112827478751374,9.406670423450398,14.19804059405177,12.215532757235666,13.041548140931994,6.250337378522061,1.6094379124341005,4.291316311590468,102.77609543331477
9.6678285081515,10.42912401086836,7.13636802593086,13.762638122652907,14.704070902388894,6.3771310514709505,6.877296071497429,6.568959742944129,3.9142406957250104
9.883335864325277,9.386611019174218,4.56408633661012,13.49599513845402,12.728598892302603,5.293850051837552,4.820281565605037,5.546475696677495,12.476958767148028
12.354927900740968,10.44905329672979,14.270946411514768,14.648420115681892,13.69433653305878,6.0969962179567805,6.152732694704104,4.6497979860150185,21.01203515967906
10.638280388314705,10.679196746408387,0.35156704193828875,13.47104788264593,13.517189672788916,0.3188559012255126,5.332718793265369,5.28495733023706,0.7542015457736923
8.824677891164198,11.315832440334537,25.356093876734153,12.754196944209095,14.38134049282206,11.830160315524916,2.5649493574615367,5.5913833860856945,84.89416609214233
8.279697133877628,9.953524412058067,18.037520557322456,11.990407312509369,13.265922247716569,9.818898703652792,4.174387269895637,6.344603850744239,41.94151824458191
11.12580604097884,11.992528425066087,7.147750682784975,14.285514812209817,14.844114305371702,3.654436896791239,7.097548850614793,7.837946549171444,9.143479245579828
9.000853147109458,9.76955589369586,7.6863717052837695,12.406565597924237,12.940889214064473,3.98553687920616,2.772588722239781,5.397418737242171,69.57636276461199
9.841665338892785,10.144553790146585,2.793744704212874,12.890938127295817,13.295493784206258,2.912371023491102,7.379008127628304,4.551203598386567,33.74867867614962
11.514933447623022,10.865170124902557,5.191903939719919,14.731801689838347,13.334852057710965,8.879781602063515,7.80057265467065,6.8235582680770825,11.101713773989983
8.087640287778983,10.708978780041141,28.8450951980056,11.470028402317832,13.653089135256256,17.50646159340466,3.80666248977032,7.127582231049711,69.08992982858835
8.13739583005665,9.402525554747331,13.845626787110929,11.25416768929685,12.49485726757175,10.124633591872211,2.3978952727983707,3.9313582939455562,45.12979059193566
8.169336395928386,10.061583368692675,20.636683954626584,11.687727151613768,12.894462501549354,9.511044299073694,3.4011973816621555,4.687289954666649,29.221424568756504
8.846065190692881,10.507587665553778,16.874989578897694,12.074830060158243,13.422195415617956,10.305031493796763,3.4339872044851463,6.316611823904737,65.01201935142498
11.16479958768697,8.866901477004113,18.88973257733531,14.285514812209817,12.312329145278502,12.908859735330383,5.068904202220232,3.9727257771692024,18.06221335064091
10.664316745782925,9.020195906298898,14.09530343968442,13.375766068190975,11.827139662991819,10.772479169828571,4.787491742782046,4.595148572642967,3.3234288477208205
10.5815464756746,9.414931940839375,10.073046266191938,13.289911340089663,12.367357476087534,6.455980320983157,6.306275286948016,4.8875479877679116,19.417928335037267
7.033506484287697,8.561792035459893,19.023891424763118,12.477247978276214,12.309381663716588,1.2455533565176493,2.639057329615259,3.4657933788681334,22.718412335105523
11.363276304750231,11.910283045683544,4.424448078727652,13.479899350551,14.362943935040125,6.098416591932479,6.0112671744041615,5.905431952709794,1.5095020495116398
9.841665338892785,12.220725832729604,21.94368133927092,13.004257539652954,15.076237394549448,14.795356690847036,3.828641396489095,6.655503101509271,58.54362486051639
8.279950715722526,10.39662783175889,22.809141781865183,11.000448478455008,13.675096120617438,22.28789738120501,4.343805421853684,5.02113788660802,12.675095952864615
11.974777207691876,11.18876870940755,6.057972986375094,14.45736497045232,14.1956759203208,1.6929732242963358,6.300785794663244,4.994613128010283,17.89085042883675
11.049317340813348,9.334209397450676,14.234067332207045,14.077875591662238,12.448035604471762,10.809480269831543,6.375024819828097,4.4106736396724,26.635180601351305
9.401043372798052,10.80353477105364,13.484141426845092,12.40123227382928,13.672835309115888,9.488702302174628,4.204692619390966,5.194363573096682,19.01497410276506
7.016609683894219,8.565791532258176,19.32465106136254,9.210440366976515,11.08611655522037,18.3701791580932,4.174387269895637,4.363370532873514,3.6522829297562183
11.54346436927906,10.154490395309404,11.073288312369867,17.73550175288287,13.029646078011686,25.11731864425293,7.207118856207756,5.053210930036892,26.24438568404156
10.491301994830229,11.616625653204974,9.79282990631533,12.854486546624395,14.297705717879586,10.416980567257662,6.366470447731438,7.833344865519599,19.91285281324785
10.385944565501662,8.892031311949424,13.120679140478641,13.049149466996727,11.54768580525874,10.687221068187231,3.4657359027997265,3.758903923472205,6.564831128698881
11.008760940077243,11.279834170534246,2.2572955845289617,13.538703800976718,14.096963122823443,3.839814948353379,6.62273632394984,6.744129600490005,1.5925157500038447
11.829202282877098,10.301300004250866,11.909565730875531,14.285514812209817,13.44407627009436,5.504809961934219,5.780743515792329,5.545923330318016,3.463044796303205
11.544433821905134,11.333004372113743,1.685444339641633,14.403297778421797,13.566108633000058,5.435129265594945,8.236685322712457,6.507446650320035,18.721420206232725
9.642187721358466,11.275056339055347,15.343354773001938,12.852130839097908,13.922767070382228,7.729036375128862,5.068904202220232,6.421945603082821,22.294657417192308
9.030854790001436,9.407419105307556,3.7540600795205528,12.4634282336479,12.134328614829867,2.4443968735655632,3.9889840465642745,4.059938558577005,1.4222236701998296
10.594156665220533,10.473327295708806,1.0421574677715322,13.606764119067094,13.584399875789831,0.15310881379996702,5.017279836814924,5.513009583081676,8.238435966261322
9.862717639992916,10.092813300402161,2.118214502438231,12.513928599884023,12.260998446943761,1.8716256421721287,5.568344503761097,5.737794674238408,2.5798002887985385
7.564238475170491,9.347419132356345,20.82124011791201,11.097425172408933,12.438506696355939,11.085677363854767,2.5649493574615367,5.478026855807948,81.71441460309275
8.424858580213442,9.98927666527764,16.598849433651324,11.946012225174645,13.232042850183332,9.933797393670684,4.6443908991413725,6.734921638651229,37.037313270203676
10.373522431293592,10.568350430425784,1.7129961303468673,13.324489195480057,14.192977328467137,6.062960578455548,3.970291913552122,4.487295123058118,10.401868109523347
12.055836792757995,13.047948433383711,7.5989892978444304,15.009433329466964,15.78862764233295,4.867094898554596,6.304448802421981,7.287161177481954,13.453614388181196
9.908524844053396,9.908089134877585,0.003994208034906273,13.130928591009509,12.93746042837661,1.369111459214282,3.5263605246161616,5.697827474294792,47.97379567688706
11.110969193687714,11.414062352010284,2.5026333852830143,14.603968372873895,14.569674714864098,0.21977523403222304,7.958227192322312,7.211700511910712,8.333419820513306
8.795582216956426,9.539494448603136,7.59436463469193,12.382967001677176,13.771287033349298,10.373783567561173,5.093750200806762,6.107353565816326,16.633490569983834
13.505856867656044,11.804686172607187,11.727474706040883,16.118095750958314,14.405297165444834,10.005777572646151,10.34177474101152,6.304752320977059,35.59427437256982
12.112316757188816,10.232743248123795,14.33441201788042,15.096444681204078,13.806324842676274,8.014936615377467,7.329749689041512,5.420042749542572,22.926342456740578
10.085850775128716,9.53756111308894,4.945851005588791,12.639804459346648,13.055857249212357,3.0502841232493627,6.60934924316738,5.168564899734893,18.934396324708093
9.278092474027002,11.387090429473368,20.519351823072782,12.26198500558968,14.281774495634256,15.229918365865073,4.962844630259907,6.5279973618313045,26.248423841678665
10.916923143796645,10.30042854805592,5.173269881006492,13.670139061418306,12.942609464516796,4.959254945407264,6.70073110954781,5.065052507125115,21.240562475875656
9.561067663645012,9.144069718367225,3.9484449731653903,12.940843898859598,12.50176140761555,3.149611992140343,4.897839799950911,5.762340023106561,14.657912938951739
10.39821428171237,9.939971456385585,4.020303654599679,12.734642898012304,13.116684206566308,2.7815889454926723,6.9726062513017535,5.805367592662946,14.64061590208626
8.054840221101024,8.542416875016562,5.384707427297382,10.640675541671662,11.33459129948919,5.961129621158381,3.6375861597263857,3.9260223012925506,6.219531705329707
11.41422052949775,9.955014140921769,11.75431341104924,14.077875591662238,13.156521720968406,6.1106345193836304,7.742835955430749,4.716518445841692,34.61482664225459
12.804362293825438,10.668908765606766,15.469410920733665,15.039286283703994,14.080520261296728,5.977610259263081,7.1929342212158,5.498223069623565,20.685033052062586
9.239996256883693,10.157090504920683,8.956001789751504,12.562000810699038,13.85122616598883,9.506158960503267,3.713572066704308,6.081955736093197,50.246047708035654
9.129347212766652,9.05417734217889,0.7420998511436109,11.95697646939348,12.106715359303818,1.1556622817371511,3.4011973816621555,3.9762252090057997,13.065258780247643
11.350418300109132,10.769373220338604,4.704659110739539,14.285514812209817,13.661884909758994,4.07987503275112,6.815639990074331,6.63030531356148,2.3713307771113
4.976733742420574,8.020673890171297,50.92982687426743,10.413342705547674,12.393557430844442,17.349997948753852,2.4849066497880004,4.528159974772413,58.63150810965656
9.06496771896043,11.308995683672013,22.295431315534902,11.840075816082267,13.918433160578507,16.186488103855943,3.091042453358316,6.018798542884019,71.56503807782104
10.413342705547674,9.106044376497698,11.454123150219072,13.094377397628808,12.236124260951561,6.089329897052682,5.8664680569332965,3.7543105609470815,30.760464892187194
9.34145634983372,10.351386780111879,9.765843379442368,12.75275081654168,13.84207976315713,7.920807707104068,6.665683717782408,4.960167103076857,22.248721412144793
12.451764072104638,12.03929172258389,3.0663067483922424,14.845130332288226,14.374567252396105,2.969764653391568,7.774015077250727,6.984192143456205,9.001841538230032
8.348537825386098,8.029144273322363,3.4165081002979623,12.02035131605286,12.23511903515694,1.649477144593566,1.3862943611198906,2.8308000624764738,60.533424748096664
9.38437770918244,10.34065278872783,9.208785603973162,12.315379862705514,12.853146876158235,4.0386907395629725,2.5649493574615367,4.181911867644683,45.35723647234425
10.102379394048045,10.530950137599751,3.8601702242445586,12.814481318719762,13.793239798795875,7.085017942366136,5.402677381872279,4.784378292626914,9.656883399996666
11.088292827848267,11.233521818641197,1.2014019916721426,13.997832948091215,13.795983377734151,1.3458582386914337,4.74493212836325,7.39312873398254,46.09622092043356
9.758519582283522,9.453320871698653,2.836809546616921,12.764547783171324,13.240857732275286,3.4604111708363106,5.204006687076795,5.643898202352756,7.090442313549938
8.639587799629844,8.582475537253883,0.5924761884336393,12.275136847806356,13.084919266305683,6.0999930003217875,5.19295685089021,5.605438723480365,6.66049970186474
9.60918360377546,11.475186457986956,17.588562173129393,12.657469869221128,14.247467909365218,11.64196630392981,3.610917912644224,6.960417748324545,72.64279909419344
10.404293143019792,9.623425852086166,6.847134505759092,13.66119436444038,12.916010389327395,5.082696242813426,5.645446897643238,3.5261705957185128,31.890651367273914
6.889591308354466,3.70847694140651,40.320394841991394,12.067965083912192,6.233305538278175,44.64857005791203,4.406719247264253,0.511207794281736,72.04944948738753
10.781058245898532,10.123404579621939,5.5822970445422335,13.910821646859096,13.555326741526287,2.3841402824886804,4.934473933130692,5.664072248220466,12.294237422067154
11.632493573102964,11.449353124067132,1.4497569143892066,14.45736497045232,14.437529672293563,0.12832263582229703,7.254884810077338,8.086734216470106,10.077056500864414
3.218875824868201,5.722920283227227,59.35335767881371,6.363028103540465,8.761094718752043,32.56902705638843,0.6931471805599453,3.981353693257792,194.20677366101125
9.119977931895791,9.599150161242356,4.734913777196359,12.189440088248316,12.586377435440097,3.0095087019307853,3.555348061489413,4.388591687488556,18.29154687527227
11.797359769127503,10.015017780949561,13.92741956413294,14.285514812209817,13.149242109687489,7.433656742883743,5.720311776607412,4.481779259880533,18.42968835222884
11.342149006315791,11.682844047032996,2.7604191177959505,13.997832948091215,14.508841062934675,3.4072130061196333,5.017279836814924,6.3838921979241725,22.71146428570664
7.791935956938058,9.013838062745744,13.897986880164156,12.971310228604022,11.693953271412177,9.14271414986306,4.248495242049359,3.789185439873452,8.751266429586442
11.225256725762891,9.643864548097946,12.935451689389874,14.346139397261563,12.02763742361836,15.108047135665451,7.080867896690782,4.264863409174848,34.84779758210283
10.090008612393838,10.596056005298296,4.563092875680148,12.655238799709434,13.090389337044916,3.186692988076799,4.634728988229636,5.230559676236648,10.574256352907852
11.501874628783144,10.255372470267611,9.970521985924439,16.108045416114916,13.48699657156935,15.320562815882347,6.721425700790643,4.39300774942354,30.155285326758797
8.789203094473724,8.864805699688677,0.7723060241505606,12.249615734512616,12.065750154453204,1.3877050002324187,3.1780538303479458,4.610178348042127,34.277311299622845
9.0641578617981,10.505249295511762,14.31904639715371,12.34148164933907,13.713018806448309,10.280246176234742,4.812184355372417,6.084935169004882,21.897977349187386
9.314790473332646,9.559084814471865,2.368388788611895,12.162648309521318,12.894792089084747,5.562283230144704,4.189654742026425,4.08267253897856,2.0614512595897914
12.42440865913169,10.59012566167972,13.663789921980921,15.068273812173889,13.85451552093274,7.553756585362412,8.51959031601596,6.543455889647606,20.75860788928766
7.259819610363186,8.763251733606078,18.201754931265203,11.203692838488005,12.359861289104938,9.473922901194378,4.262679877041316,5.067592652660802,15.294731855740551
9.134862230800223,10.38491378214719,12.33417409018165,12.617191739692538,13.447064890543304,6.094304660716361,4.262679877041316,5.715448136262947,27.605104113579078
7.892078421248119,8.836851358210978,10.624883094882204,11.227919807721856,11.797368701301561,4.656956395969348,3.49650756146648,4.3452293628185386,18.875133417439617
12.087857641588924,11.072852334309582,7.7553205045108955,14.77102238760702,13.592217851362713,7.474496625980444,8.544224530467268,6.461991064778714,21.81668567248817
8.187021067343505,8.7091748049333,5.683602266308719,10.635879484421974,12.049422060688924,12.14813695998992,3.80666248977032,3.739261052054059,1.4022502694896304
9.094817280720644,10.070415702063904,9.664349479672948,13.461405167037618,13.92642171095595,3.2155695698109574,3.5263605246161616,5.469217996698291,42.92317108891552
6.54534966033442,8.218844534350051,22.179156027892546,9.55400099583723,11.468862394429225,18.143464259168308,1.6094379124341005,4.452972842229747,108.97116640507376
11.464795582766676,11.227707726129319,1.902059725433006,14.151983508870948,14.198250792744957,0.30535463457257045,5.3612921657094255,5.887281349140421,8.268590244390014
10.077482875583607,9.667894881469666,3.697482530230161,12.874160958936733,12.928873568028857,0.39434895741844983,5.655991810819852,3.5453614939033984,31.71023007398317
12.22979405494807,10.892125302780007,10.111032315486128,14.978661680269909,14.01601654902057,6.0245667034679835,5.680172609017068,5.2231002779975055,6.842223364147721
12.218993806618696,10.388389304461503,13.848289279329393,15.068273812173889,13.523765899720347,9.612158284752205,6.3080984415095305,5.329831146393767,13.386071670289335
12.553912171868914,12.618047643641042,0.47318789556007534,15.096444681204078,15.462367995244895,2.2733176256500167,5.891644211825771,6.986739084525862,15.890182938070929
10.098272780745283,10.12913766601634,0.2781053041389103,12.793862088206213,12.928642438528794,0.9771037977668225,4.290459441148391,5.107755927599316,15.448497347775064
12.145797025305598,10.83022341890241,10.007560620863952,15.009433329466964,13.623967909060184,8.654056592101181,6.212606095751519,5.024716015516299,16.469637527202952
7.88193748927207,10.12033187950425,25.20164539477782,11.160541302448651,12.579081356753932,11.665106174341455,3.218875824868201,5.109107025711638,44.804144025795985
12.632323557588636,10.812326968130531,13.35059707004223,15.319588176962746,13.372667865022311,11.929959817789825,6.186208623900494,4.724475174514283,20.34081566355665
9.77571099759397,10.456640813427928,6.319117281319047,12.90966755797136,13.524123085361374,4.41747097713979,4.770684624465665,4.720218442610872,0.8745267700271453
8.906664409770052,10.488666172956362,15.969065850521035,11.82847315946983,12.97131353241322,8.90862348727571,3.58351893845611,6.125932494296798,55.46859498080446
11.063524143191238,11.739371453482308,5.602403595076523,14.45736497045232,14.296346284048205,1.0416955717349705,3.784189633918261,5.6604404755439885,39.217735608215726
11.58989576532275,11.362763328993067,1.8040851216202267,14.346139397261563,14.302609659029306,0.28365269665167175,6.535241271013659,5.942498577733804,7.866273579852037
11.6776005682537,11.042039939585866,5.013256453743759,14.77102238760702,14.036414528926374,4.6579596466612525,6.940222469119639,5.455467206324334,18.699164520511534
